Compound.ID,Batch.Ref,Compound.Alias,Drug.Name,Main.Target,Selectivity,Therapeutic.Group,Library.ID,Supplier
WEHI-1215335,01,SN00735248,GW9662,Irreversible_peroxisome_proliferator-activated_receptor-gamma_(PPAR-gamma)_inhibitor,PPAR-gamma,Transcription,KnownDrugs,LOPAC
WEHI-1215529,01,SN00735249,Ro_41-0960,"Specific,_reversible,_orally-active_COMT-inhibitor",COMT,Neurotransmission,KnownDrugs,LOPAC
WEHI-1215456,01,SN00735250,"L-Glutamic_acid,_N-phthaloyl-",Selective_NMDA_glutamate_receptor_agonist,NMDA,Glutamate,KnownDrugs,LOPAC
WEHI-1214796,01,SN00735251,Indirubin-3`-oxime,Cyclin-dependent_kinase_inhibitor;_ATP_competitive;_antiproliferative,CDK,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215037,01,SN00735252,SCH-28080,Potent_inhibitor_of_gastric_H+_and_K+-ATPase,H+/K+-ATPase,Ion_Channels,KnownDrugs,LOPAC
WEHI-1215378,01,SN00735253,T0070907,T0070907_is_very_similar_in_structure_and_activity_to_the_PPARgamma_antagonist_GW9662_T0070907_is_more_potent_and_has_higher_selectivity_for_PPAR-gamma_over_all_other_subtypes_(about_800-fold),PPAR_gamma,Gene_Regulation,KnownDrugs,LOPAC
WEHI-1215613,01,SN00735254,Tyrphostin_AG_494,Protein_tyrosine_kinase_inhibitor_Inhibits_EGF-receptor_kinase_activity,EGFR,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214812,01,SN00735255,Brefeldin_A_from_Penicillium_brefeldianum,Fungal_metabolite_that_disrupts_the_structure_and_function_of_the_Golgi_apparatus,Golgi_apparatus,Cytoskeleton_and_ECM,KnownDrugs,LOPAC
WEHI-1215300,01,SN00735256,N6-Methyladenosine,Adenosine_analog_useful_for_an_adenosine_reference_standard_since_it_is_a_poor_substrate_for_adenosine_deaminase,Acquired,Adenosine,KnownDrugs,LOPAC
WEHI-1215706,01,SN00735257,Tyrphostin_A9,Selective_PDGF_tyrosine_kinase_receptor_inhibitor,PDGFR,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215410,01,SN00735258,Oleic_Acid,Activates_protein_kinase_C_in_hepatocytes;_uncouples_oxidative_phosphorylation,PKC,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215674,01,SN00735259,Ara-G_hydrate,Ara-G_is_an_inducer_of_apoptosis;_inhibitor_of_DNA_synthesis;_antineoplastic;_and_antimetabolite,Acquired,Apoptosis,KnownDrugs,LOPAC
WEHI-1215283,01,SN00735260,CHM-1_hydrate,"Possesses_antimitotic_antitumor_activity_It_is_a_potent_and_selective_antitumor_agent_in_human_hepatocellular_carcinoma_CHM-1_induces_apoptosis,_and_it_binds_tubulin_and_inhibits_tubulin_polymerization",,Apoptosis,KnownDrugs,LOPAC
WEHI-1214896,01,SN00735261,Caffeic_acid_phenethyl_ester,NFkB_inhibitor,NFkB,Cell_Cycle,KnownDrugs,LOPAC
WEHI-1215093,01,SN00735262,AS_604850,selective_PI3Kgamma_inhibitor,PI3Kgamma,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214939,01,SN00735263,CGS-15943,"Highly_potent,_non-selective_A1_adenosine_receptor_antagonist",A1,Adenosine,KnownDrugs,LOPAC
WEHI-1214884,01,SN00735264,SB_204741,5-HT2B_serontonin_receptor_antagonist,5-HT2B,Serotonin,KnownDrugs,LOPAC
WEHI-1215567,01,SN00735265,Rutaecarpine,Delayed_rectifier_K+_channel_blocker;_inhibits_platelet_aggregation;_vasoldilator,Acquired,K+_Channel,KnownDrugs,LOPAC
WEHI-1215125,01,SN00735266,RepSox,"RepSox_Inhibits_TGF-beta_receptor_signaling_Retroviral_transduction_of_Sox2,_Oct4,_and_Klf4_genes_results_in_direct_reprogramming_of_somatic_cells_into_induced_pluripotent_stem_cells_(iPSCs)",,Neuroscience,KnownDrugs,LOPAC
WEHI-1215546,01,SN00735267,SB-366791,Vanilloid_receptor-1_(VR1)_antagonist,VR1,Vanilloid,KnownDrugs,LOPAC
WEHI-1215620,01,SN00735268,Tetradecylthioacetic_acid,Peroxisome_proliferator-activated_receptor_(PPAR)-alpha_agonist,PPAR-alpha,Transcription,KnownDrugs,LOPAC
WEHI-1214816,01,SN00735269,Ciprofibrate,Peroxizome_proliferator;specific_ligand_for_the_nuclear_peroxisome_proliferator-activated_receptor_alpha_(PPARalpha),PPAR-alpha,Transcription,KnownDrugs,LOPAC
WEHI-1215253,01,SN00735270,LE_300,"Potent,_selective_D1_dopamine_receptor_antagonist",D1,Dopamine,KnownDrugs,LOPAC
WEHI-1214826,01,SN00735271,CGP-13501,Positive_allosteric_modulator_of_GABA-B_receptors,GABA-B,GABA,KnownDrugs,LOPAC
WEHI-1215671,01,SN00735272,"UK_14,304",alpha2_Adrenoceptor_agonist,alpha2,Adrenoceptor,KnownDrugs,LOPAC
WEHI-1214817,01,SN00735273,CGP-7930,Positive_allosteric_modulator_of_GABA-B_receptors,GABA-B,GABA,KnownDrugs,LOPAC
WEHI-1215578,01,SN00735274,N2-Ethyl-2`-deoxyguanosine,"N2-Et-dG,_an_adduct_between_DNA_and_the_first_metabolite_of_ethanol_(acetaldehyde),_strongly_blocks_transcription_by_RNA_polymerases_(RNAPs),_including_mammalian_RNAPII_and_yeast_RNAPII,_E_coli_RNAP,_as_well_as_T7_RNAP",Acquired,Gene_Regulation,KnownDrugs,LOPAC
WEHI-1215417,01,SN00735275,CP-66713,CP-66713_is_an_adenosine_A2_receptor_antagonist,adenosine_A2,Purinergics,KnownDrugs,LOPAC
WEHI-1215566,01,SN00735276,IMS2186,"IMS2186_is_an_anti-proliferative_and_anti-angiogenic_The_proposed_mechanism_action,_under_investigation,_is_blocking_the_cell_cycle_at_G2_and_inhibition_of_the_production_of_PGE2/TNF-a",G2,Cell_Cycle,KnownDrugs,LOPAC
WEHI-1215575,01,SN00735277,BIA_2-093,Blocker_of_voltage-gated_sodium_channels;_significantly_blocks_excitatory_amino_acid_(glutamate_and_aspartate)_release,Acquired,Na+_Channels,KnownDrugs,LOPAC
WEHI-1215713,01,SN00735278,Tyrphostin_AG_538,Insulin_growth_factor_1_(IGF-1)_receptor_protein_tyrosine_kinase_inhibitor,IGF-1_RTK,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215389,01,SN00735279,Nialamide,Monoamine_oxidase_inhibitor,MAO,Neurotransmission,KnownDrugs,LOPAC
WEHI-1215403,01,SN00735280,Olomoucine,"Potent_and_selective_inhibitor_of_cdc2,_cdk_and_cyclin-dependent_kinases",PK,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214921,01,SN00735281,Artemether,Artemether_is_a_methyl_ether_derivative_of_artemisinin_It_is_used_against_multi-drug_resistant_strains_of_falciparum_malaria,,Immunomodulators_and_Antib,KnownDrugs,LOPAC
WEHI-1214905,01,SN00735282,Imipenem_monohydrate,broad_spectrum_beta-lactam_antibiotic,,Antibiotic,KnownDrugs,LOPAC
WEHI-1214715,01,SN00735283,5-(N-Ethyl-N-isopropyl)amiloride,Selective_blocker_of_Na+/H+_antiport,Na+/H+_Antiporter,Ion_Pump,KnownDrugs,LOPAC
WEHI-1215428,01,SN00735284,Cisplatin,"Induces_intrastrand_DNA_crosslinks;_effects_are_regulated_by_kinases,_phosphatases_and_Ca2+/calmodulin",,DNA,KnownDrugs,LOPAC
WEHI-1215558,01,SN00735285,13-cis-retinoic_acid,"RAR-alpha,_beta","RAR-alpha,_beta",Transcription,KnownDrugs,LOPAC
WEHI-1215277,01,SN00735286,Nocodazole,Disrupts_microtubules_by_binding_to_beta-tubulin,beta-tubulin,Cytoskeleton_and_ECM,KnownDrugs,LOPAC
WEHI-1215049,01,SN00735287,DL-erythro-Dihydrosphingosine,"Protein_kinase_C,_phospholipase_A2,_and_phospholipase_D_inhibitor",PKC_/_PLA2_/_PLD,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214916,01,SN00735288,2-Chloroadenosine,Adenosine_receptor_agonist_with_selectivity_for_A1_over_A2,A1_>_A2,Adenosine,KnownDrugs,LOPAC
WEHI-1215399,01,SN00735289,Nordihydroguaiaretic_acid_from_Larrea_divaricata_(creosote_bush),Lipoxygenase_inhibitor,Lipoxygenase,Leukotriene,KnownDrugs,LOPAC
WEHI-1215282,01,SN00735290,2-methoxyestradiol,Inhibitor_of_angiogenesis_and_endothelial_cell_proliferation,Estrogen,Hormone,KnownDrugs,LOPAC
WEHI-1215094,01,SN00735291,Flumazenil,Benzodiazepine_receptor_antagonist,,Benzodiazepine,KnownDrugs,LOPAC
WEHI-1215657,01,SN00735292,(±)-Taxifolin,"Flavonoid,_antioxidant",Antioxidant,Cell_Stress,KnownDrugs,LOPAC
WEHI-1215683,01,SN00735293,YC-1,NO-independent_guanylyl_cyclase_activator,Guanylyl_cyclase,Cyclic_Nucleotides,KnownDrugs,LOPAC
WEHI-1214762,01,SN00735294,Tracazolate,Non-benzodiazepine_anxiolytic_which_has_a_high_differential_between_sedative_and_anxiolytic_doses,,GABA,KnownDrugs,LOPAC
WEHI-1214807,01,SN00735295,AS-252424,A_potent_and_selective_phosphoinositide_3-kinase_PI3Kgamma_inhibitor,PI3Kgamma,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215504,01,SN00735296,Propentofylline,Nerve_growth_factor_stimulator;_adenosine_transport_inhibitor;_non-selective_adenosine_receptor_antagonist,Transporter,Adenosine,KnownDrugs,LOPAC
WEHI-1215234,01,SN00735297,3-Iodo-L-tyrosine,Tyrosine_hydroxylase_inhibitor,Tyrosine_hydroxylase,Neurotransmission,KnownDrugs,LOPAC
WEHI-1214854,01,SN00735298,5-Bromo-2`-deoxyuridine,Thymidine_analog;_incorporated_into_DNA_during_S-phase_of_cell_cycle,,DNA_Metabolism,KnownDrugs,LOPAC
WEHI-1215211,01,SN00735299,JL-18,Clozapine_analog_which_is_25_fold_selective_for_the_D4_dopamine_receptor_versus_the_D2_dopamine_receptor,D4>D2,Dopamine,KnownDrugs,LOPAC
WEHI-1215322,01,SN00735300,Dihydrocapsaicin,Capsaicin_analog,Acquired,Vanilloid,KnownDrugs,LOPAC
WEHI-1215066,01,SN00735301,5`-N-Ethylcarboxamidoadenosine,Potent_adenosine_receptor_agonist_with_equal_affinity_at_A1_and_A2_receptors,A1/A2,Adenosine,KnownDrugs,LOPAC
WEHI-1215631,01,SN00735302,Tyrphostin_AG_698,EGFR_protein_tyrosine_kinase_inhibitor,EGFR,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215658,01,SN00735303,Tyrphostin_AG_835,Protein_tyrosine_kinase_inhibitor,Tyrosine_kinase,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215583,01,SN00735304,CP-226269,CP-226269_is_a_D4_dopamine_receptor_agonist_with_EC50_of_32_nM,D4,Dopamine,KnownDrugs,LOPAC
WEHI-1215196,01,SN00735305,NSC_95397,"Selective,_irreversible_Cdc25_dual_specificity_phosphatase_inhibitor",Cdc25,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215692,01,SN00735306,AC-55649,Subtype_selective_retinoic_acid_receptor_beta2_(RARbeta2)_agonist,RARbeta2,Gene_Regulation,KnownDrugs,LOPAC
WEHI-1215027,01,SN00735307,Icilin,Potent_agonist_at_the_CMR1_cold-_and_menthol-sensitive_receptor,CMR1,Neurotransmission,KnownDrugs,LOPAC
WEHI-1215506,01,SN00735308,IC_261,Casein_kinase-1_(CK-1delta/epsilon)_inhibitor,CK-1delta/epsilon,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215075,01,SN00735309,Staurosporine_aglycone,K-252c_is_a_PKC_inhibitor_active_at_submicromolar_concentrations,PKC,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214760,01,SN00735310,"5-(N,N-hexamethylene)amiloride",Na+/_H+_antiport_inhibitor,Na+/H+_Antiporter,Ion_Pump,KnownDrugs,LOPAC
WEHI-1215563,01,SN00735311,CP-335963,"aurora_2,_PDGF","aurora_2,_PDGF",Kinases,KnownDrugs,LOPAC
WEHI-1215332,01,SN00735312,ML_10302,"Potent,_selective_5-HT4_serotonin_receptor_agonist",5-HT4,Serotonin,KnownDrugs,LOPAC
WEHI-1215046,01,SN00735313,N-Desmethylclozapine,Major_metabolite_of_clozapine;_potent_5-HT2_serotonin_receptor_antagonist_and_a_ligand_for_the_cloned_5-HT6_and_5-HT7_serotonin_receptors_Also_an_allosteric_potentiator_of_M1_muscarinic_receptors,5-HT2_Serotonin/M1_Muscarinic,Cholinergic,KnownDrugs,LOPAC
WEHI-1214698,01,SN00735314,YM_976,Phosphodiesterase_type_IV_(PDE4)_inhibitor_Exhibits_anti-inflammatory_activity_without_emesis,PDE_4,Cyclic_nucleotides,KnownDrugs,LOPAC
WEHI-1215738,01,SN00735315,"3-Tropanyl-3,5-dichlorobenzoate",Selective_5-HT3_serotonin_receptor_antagonist,5-HT3,Serotonin,KnownDrugs,LOPAC
WEHI-1215412,01,SN00735316,Progesterone,Suppresses_ovulation;_induces_maturation_and_secretory_activity_of_the_uterine_endothelium,Progesterone,Hormone,KnownDrugs,LOPAC
WEHI-1215729,01,SN00735317,Tyrphostin_AG_1478,Selective_inhibitor_of_epidermal_growth_factor_receptor_(EGFR)_protein,EGFR,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214846,01,SN00735318,BWB70C,Selective_inhibitor_of_5-lipoxygenase,5-lipoxygenase,Leukotriene,KnownDrugs,LOPAC
WEHI-1215638,01,SN00735319,Tyrphostin_AG_879,Tyrosine_kinase_nerve_growth_factor_receptor_(TrkA)_inhibitor;_inhibits_140_trk_protooncogene_and_HER-2,TrkA,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215562,01,SN00735320,Tetrabenazine,Reversible_type_2_vesicular_monoamine_transporter_(VMAT)_inhibitor_It_depletes_dopamine_stores,VMAT,Neurotransmission,KnownDrugs,LOPAC
WEHI-1215039,01,SN00735321,Diclofenac_sodium,Cyclooxygenase_inhibitor;_anti-inflammatory,COX,Prostaglandin,KnownDrugs,LOPAC
WEHI-1215552,01,SN00735322,Steviol,"Inhibits_human_organic_ion_transporters_OAT1_and_OAT3,_targets_important_for_studying_renal_clearance_of_drugs",hOAT1/hOAT3,Ion_Channels,KnownDrugs,LOPAC
WEHI-1215496,01,SN00735323,5alpha-Pregnan-3alpha-ol-20-one,Positive_allosteric_modulator_of_GABA-A_chloride_channels,GABA-A,GABA,KnownDrugs,LOPAC
WEHI-1214992,01,SN00735324,D-ribofuranosylbenzimidazole,Inhibitor_of_RNA_synthesis;_chain_terminator,,Transcription,KnownDrugs,LOPAC
WEHI-1215060,01,SN00735325,"(R,R)-cis-Diethyl_tetrahydro-2,8-chrysenediol",Potent_estrogen_receptor_beta_antagonist;_potent_partial_agonist_at_estrogen_receptor_alpha,ER-beta,Hormone,KnownDrugs,LOPAC
WEHI-1215265,01,SN00735326,Lonidamine,"Inhibits_the_energy_metabolism_of_neoplastic_cells_by_interfering_with_mitochondrial_hexokinase,_cellular_respiration,_and_glycolysis;_damages_cell_and_mitochondrial_membranes",Mitochondrial_hexokinase,Cell_Stress,KnownDrugs,LOPAC
WEHI-1214751,01,SN00735327,ATPO,Competitive_antagonist_at_GluR1-4_(AMPA-preferring)_receptors,AMPA,Glutamate,KnownDrugs,LOPAC
WEHI-1214766,01,SN00735328,1-benzoyl-5-methoxy-2-methylindole-3-acetic_acid,Putative_inhibitor_of_multidrug_resistance-associated_protein_1_(MRP1),MRP1,Multi-Drug_Resistance,KnownDrugs,LOPAC
WEHI-1215697,01,SN00735329,5HPP-33,5HPP-33_is_a_thalidomide_derivative_which_was_reported_to_be_active_as_anticancer_agent_through_stabilization_of_the_microtubules,microtubules,Cytoskeleton_and_extracellular_matrix,KnownDrugs,LOPAC
WEHI-1214747,01,SN00735330,Acetohexamide,Stimulates_insulin_release,Insulin,Hormone,KnownDrugs,LOPAC
WEHI-1215448,01,SN00735331,N-Oleoylethanolamine,Ceramidase_inhibitor;_inhibits_sphingolipid_signaling_pathway,Ceramidase,Sphingolipid,KnownDrugs,LOPAC
WEHI-1214707,01,SN00735332,AA-861,5-lipoxygenase_inhibitor,5-lipoxygenase,Leukotriene,KnownDrugs,LOPAC
WEHI-1215610,01,SN00735333,FAUC_213,Highly_selective_D4_dopamine_receptor_full_antagonist,D4,Dopamine,KnownDrugs,LOPAC
WEHI-1215212,01,SN00735334,Kenpaullone,"CDK1,_CDK2,_CDK5","CDK1,_CDK2,_CDK5",Phosphorylation,KnownDrugs,LOPAC
WEHI-1215655,01,SN00735335,Tranilast,Inhibits_LTC4_and_PGE2_formation_but_does_not_inhibit_cyclooxygenase_or_lipoxygenase_activity;_anti-asthma_drug,LTC4,Leukotriene,KnownDrugs,LOPAC
WEHI-1215342,01,SN00735336,PD-407824,PD-407824_is_a_Wee1/Chk1_inhibitor,Wee1/Chk1,Kinase,KnownDrugs,LOPAC
WEHI-1214743,01,SN00735337,"Adenosine_3`,5`-cyclic_monophosphate",PKA_activator;_second_messenger,PKA,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214873,01,SN00735338,DAPH,"Protein_tyrosine_kinase_inhibitor,_specific_for_EGFR;_Also_inhibits_amyloid_beta_fibril_formation",EGFR,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215589,01,SN00735339,SB_205384,GABA-A_receptor_modulator_selective_for_the_alpha3beta2gamma2_subunit_combination,GABA-A,GABA,KnownDrugs,LOPAC
WEHI-1215145,01,SN00735340,17alpha-hydroxyprogesterone,Metabolite_of_progesterone,Progesterone,Hormone,KnownDrugs,LOPAC
WEHI-1215120,01,SN00735341,Furosemide,"Na+,K+,Cl-_cotransport","Na+,K+,Cl-_cotransport",Ion_Pump,KnownDrugs,LOPAC
WEHI-1214998,01,SN00735342,8-(3-Chlorostyryl)caffeine,Selective_A2A_adenosine_receptor_antagonist,A2A,Adenosine,KnownDrugs,LOPAC
WEHI-1215572,01,SN00735343,SC_19220,EP1_Prostanoid_receptor_antagonist,EP1,Prostaglandin,KnownDrugs,LOPAC
WEHI-1214913,01,SN00735344,Z-L-Phe_chloromethyl_ketone,Bovine_chymotrypsin_A-gamma_inhibitor,Chymotrypsin_A-gamma,Biochemistry,KnownDrugs,LOPAC
WEHI-1215438,01,SN00735345,"5alpha-Pregnan-3alpha-ol-11,20-dione",Neurosteroid_that_acts_as_a_positive_allosteric_modulator_of_the_GABA-A_receptor;_anesthetic,GABA-A,GABA,KnownDrugs,LOPAC
WEHI-1214987,01,SN00735346,Ganaxolone,Positive_allosteric_modulator_of_GABA-A_receptors,GABA-A,GABA,KnownDrugs,LOPAC
WEHI-1214787,01,SN00735347,Psora-4,Potent_Kv13_potassium_channel_inhibitor,Kv13,K+_Channel,KnownDrugs,LOPAC
WEHI-1215017,01,SN00735348,Mephetyl_tetrazole,Potent_and_selective_Kv15_potassium_channel_blocker,Kv15,K+_Channel,KnownDrugs,LOPAC
WEHI-1215414,01,SN00735349,"3-alpha,21-Dihydroxy-5-alpha-pregnan-20-one",Positive_allosteric_modulator_of_GABA-A_receptors,GABA-A,GABA,KnownDrugs,LOPAC
WEHI-1215499,01,SN00735350,Phenylbenzene-omega-phosphono-alpha-amino_acid,Selective_strychnine-sensitive_glycine_receptor_antagonist,,Glycine,KnownDrugs,LOPAC
WEHI-1214928,01,SN00735351,N6-Cyclopentyladenosine,Selective_A1_adenosine_receptor_agonist,A1,Adenosine,KnownDrugs,LOPAC
WEHI-1215352,01,SN00735352,S-Nitrosoglutathione,Nitric_oxide_donor_in_vivo,Acquired,Nitric_Oxide,KnownDrugs,LOPAC
WEHI-1214785,01,SN00735353,8-(p-Sulfophenyl)theophylline,Adenosine_receptor_antagonist_with_selectivity_for_A1_over_A2,A1_>_A2,Adenosine,KnownDrugs,LOPAC
WEHI-1215396,01,SN00735354,S15535,"Potent,_orally_active,_partial_5-HT1A_receptor_agonist",5-HT1A,Serotonin,KnownDrugs,LOPAC
WEHI-1215059,01,SN00735355,"7,7-Dimethyl-(5Z,8Z)-eicosadienoic_acid",Phospholipase_A2_and_lipoxygenase_inhibitor,PLA2_/_Lipoxygenase,Lipid,KnownDrugs,LOPAC
WEHI-1214754,01,SN00735356,Linezolid,"Linezolid_is_an_oxazolidinine_antimicrobial_Linezolin_is_a_weak,_reversible,_nonselective_inhibitor_of_monoamine_oxidase_Linezolid_binds_to_a_site_on_the_bacterial_23S_ribosomal_RNA_of_the_50S_subunit_and_prevents_the_formation_of_a_functional_70",monoamine_oxidase,Immune_Signaling,KnownDrugs,LOPAC
WEHI-1215673,01,SN00735357,AMG_9810,"Potent,_non-vanilloid,_antagonist_of_the_TRPV1_receptor",TRPV1,Ion_Channels,KnownDrugs,LOPAC
WEHI-1215109,01,SN00735358,Phenserine,"Selective,_non-competitive_acetylcholinesterase_(AChE)_inhibitor",Acetylcholinesterase,Neurotransmission,KnownDrugs,LOPAC
WEHI-1215088,01,SN00735359,Famotidine,H2_Histamine_receptor_antagonist,H2,Histamine,KnownDrugs,LOPAC
WEHI-1215041,01,SN00735360,Danazol,Anterior_pituitary_suppressant;_weak_androgen,,Hormone,KnownDrugs,LOPAC
WEHI-1215354,01,SN00735361,SB-215505,Selective_5-HT2B_serotonin_receptor_antagonist;_100-fold_higher_affinity_at_2B_versus_2C,5-HT2B,Serotonin,KnownDrugs,LOPAC
WEHI-1215007,01,SN00735362,Disopyramide,Sodium_channel_blocker;_class_IA_antiarrhythmic,,Na+_Channel,KnownDrugs,LOPAC
WEHI-1215231,01,SN00735363,Ro_90-7501,Inhibits_amyloid_beta42_(Abeta42)_fibril_formation,amyloid_beta42_fibril_formation,Neurodegeneration,KnownDrugs,LOPAC
WEHI-1215126,01,SN00735364,DPO-1,Blocker_of_the_IKur_ultrarapid_delayed_rectifier_current_and_Kv15_potassium_channel,Ikur_and_Kv15,K+_Channel,KnownDrugs,LOPAC
WEHI-1215284,01,SN00735365,"L-741,626",Selective_D2_dopamine_receptor_antagonist,D2,Dopamine,KnownDrugs,LOPAC
WEHI-1215254,01,SN00735366,"L-655,708",Selective_ligand_for_the_benzodiazepine_site_of_GABA-A_receptors_which_contain_the_alpha5_subunit,GABA-A,Benzodiazepine,KnownDrugs,LOPAC
WEHI-1215565,01,SN00735367,(-)-Sulpiride,D2_dopamine_receptor_antagonist;_antipsychotic,D2,Dopamine,KnownDrugs,LOPAC
WEHI-1215647,01,SN00735368,Tetraisopropyl_pyrophosphoramide,Selective_inhibitor_of_butyrylcholinesterase,Butyrylcholinesterase,Biochemistry,KnownDrugs,LOPAC
WEHI-1214911,01,SN00735369,Cilostamide,cGMP-inhibited_phosphodieserase_inhibitor_(PDE_III),PDE_III,Cyclic_Nucleotides,KnownDrugs,LOPAC
WEHI-1215278,01,SN00735370,BBMP,Mitochondrial_permeability_transition_pore_(PTP)_inhibitor_PTP_inhibitors_and_mitochondrial_depolarization_are_potential_therapeutics_for_neurodegenerative_diseases,PTP,Cell_Stress,KnownDrugs,LOPAC
WEHI-1215262,01,SN00735371,SB-525334,A_potent_activin_receptor-like_kinase_(ALK5)/_type_I_TGFß-receptor_kinase_inhibitor,Alk5,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214876,01,SN00735372,1-(4-Chlorobenzyl)-5-methoxy-2-methylindole-3-acetic_acid,NSAID;_putative_inhibitor_of_multidrug_resistance-associated_protein_1_(MRP1),MRP1,Multi-Drug_Resistance,KnownDrugs,LOPAC
WEHI-1215711,01,SN00735373,SCH_58261,A2A_adenosine_receptor_antagonist,alpha2A,Purinoceptor,KnownDrugs,LOPAC
WEHI-1214724,01,SN00735374,A-315456,Selective_alpha_1D-adrenoceptor_antagonist,alpha1D,Adrenoceptor,KnownDrugs,LOPAC
WEHI-1214860,01,SN00735375,Corticosterone,Glucocorticoid_secreted_by_the_adrenal_cortex;_activates_both_mineralcorticoid_and_glucocorticoid_receptors,Glucocorticoid,Hormone,KnownDrugs,LOPAC
WEHI-1215526,01,SN00735376,Cortexolone,Precursor_of_cortisol_biosynthesis,Cortisol,Hormone,KnownDrugs,LOPAC
WEHI-1215131,01,SN00735377,Furafylline,Cytochrome_P4501A2_inhibitor,P450IA2,Ca2+_Channel,KnownDrugs,LOPAC
WEHI-1215133,01,SN00735378,GW9508,GW9508_is_a_selective_FFA1/GPR40_agonist,FFA1/GPR40,Lipids,KnownDrugs,LOPAC
WEHI-1215063,01,SN00735379,Eliprodil,NR2B_selective_NMDA_receptor_antagonist_(polyamine_site);_potential_clinical_use_to_treat_both_acute_and_chronic_pain,NMDA-polyamine,Glutamate,KnownDrugs,LOPAC
WEHI-1215522,01,SN00735380,Enalaprilat_dihydrate,"Enalaprilat_is_an_inhibitor_of_angiotensin_converting_enzyme_(ACE),_antihypertensive,_and_a_Bradykinin_B1_receptor_activator_Enalaprilat_has_nM_potency_versus_ACE_and_also_activates_B1_receptors_to_release_NO",Acquired,Neurotransmitters,KnownDrugs,LOPAC
WEHI-1215639,01,SN00735381,TTNPB,"RAR-alpha,_beta,_gamma","RAR-alpha,_beta,_gamma",Transcription,KnownDrugs,LOPAC
WEHI-1214800,01,SN00735382,Voriconazole,Voriconazole_inhibits_ergosterol_synthesis_by_inhibiting_CYP450-dependent_14-a_sterol_demethylase_resulting_in_a_depletion_of_ergosterol_in_fungal_cell_membranes,CYP450-dependent_14-a_sterol_demethylase,Immunomodulators,KnownDrugs,LOPAC
WEHI-1214944,01,SN00735383,N6-Cyclohexyladenosine,Selective_A1_adenosine_receptor_agonist,A1,Adenosine,KnownDrugs,LOPAC
WEHI-1215600,01,SN00735384,PAPP,Selective_5-HT1A_serotonin_receptor_agonist,5-HT1A,Serotonin,KnownDrugs,LOPAC
WEHI-1214912,01,SN00735385,Cephradine,Semisynthetic_cephalosporin_antibiotic;_interferes_with_cell_wall_synthesis,Cell_wall_synthesis,Antibiotic,KnownDrugs,LOPAC
WEHI-1215709,01,SN00735386,Vinpocetine,Ca2+_/calmodulin-dependent_phosphodiesterase1_(PDE1)_inhibitor,PDE_I,Cyclic_Nucleotides,KnownDrugs,LOPAC
WEHI-1215077,01,SN00735387,UCL_2077,Slow_afterhyperpolarization_(sAHP)_channel_blocker,sAHP,Ion_Channels,KnownDrugs,LOPAC
WEHI-1215721,01,SN00735388,IPA-3,"allosteric_inhibitor_of_Pak1,_binds_to_autoinhibitory_domain_of_Pak1_(p21_activated_kinase)",Pak1,Phosphorylation,KnownDrugs,LOPAC
WEHI-1214885,01,SN00735389,GR_79236X,A1_adenosine_receptor_agonist,A1,Adenosine,KnownDrugs,LOPAC
WEHI-1215726,01,SN00735390,CP-135807,CP-135807_is_a_selective_5-HT1D_agonist,5-HT1D,Serotonergics,KnownDrugs,LOPAC
WEHI-1215622,01,SN00735391,N-p-Tosyl-L-phenylalanine_chloromethyl_ketone,"Blocks_LPS-_or_cytokine-induced_activation_of_nuclear_factor_kB_(NFkB),_which,_blocks_the_induction_of_iNOS_and_COX-2_transcription;_blocks_activation_of_pp70s6k_by_all_mitogens",Chymotrypsin_alpha,Biochemistry,KnownDrugs,LOPAC
WEHI-1214842,01,SN00735392,PK_11195,Peripheral_benzodiazepine_receptor_antagonist,Benzodiazepine,GABA,KnownDrugs,LOPAC
WEHI-1214880,01,SN00735393,Roscovitine,"Potent,_selective_inhibitor_of_cyclin-dependent_kinases_(CDKs)",CDK,Phosphorylation,KnownDrugs,LOPAC
WEHI-1215315,01,SN00735394,BIO,"Potent,_selective,_reversible,_and_ATP-competitive_glycogen_synthase_kinase_3alpha/beta_(GSK-3alpha/beta)_inhibitor",GSK-3alpha/beta,Phosphorylation,KnownDrugs,LOPAC
